id,dispositivo_id,instante_utc,latitud_simulada,longitud_simulada,odometro_km,horometro_h,bateria_pct
TEL-SYN-0000986,DEV-SYN-00086,2025-01-18T19:16:00+00:00,0.484040,0.497541,11125.0,549.3,96.5
TEL-SYN-0000987,DEV-SYN-00087,2025-01-18T19:42:00+00:00,0.519507,0.637527,11146.6,549.4,31.3
TEL-SYN-0000988,DEV-SYN-00088,2025-01-18T20:08:00+00:00,0.546824,0.459085,11159.5,549.4,94.3
TEL-SYN-0000989,DEV-SYN-00089,2025-01-18T20:34:00+00:00,0.841572,0.701342,11160.0,549.4,95.9
TEL-SYN-0000990,DEV-SYN-00090,2025-01-18T21:00:00+00:00,0.596922,0.226808,11186.0,549.5,52.6
TEL-SYN-0000991,DEV-SYN-00091,2025-01-18T21:26:00+00:00,0.706697,0.717243,11193.2,549.6,91.0
TEL-SYN-0000992,DEV-SYN-00092,2025-01-18T21:52:00+00:00,0.124823,0.560264,11197.4,549.6,75.7
TEL-SYN-0000993,DEV-SYN-00093,2025-01-18T22:18:00+00:00,0.648374,0.693251,11217.1,549.6,85.3
TEL-SYN-0000994,DEV-SYN-00094,2025-01-18T22:44:00+00:00,0.615612,0.429015,11239.3,549.7,70.2
TEL-SYN-0000995,DEV-SYN-00095,2025-01-18T23:10:00+00:00,0.832080,0.434319,11256.6,549.8,45.3
TEL-SYN-0000996,DEV-SYN-00096,2025-01-18T23:36:00+00:00,0.694260,0.765925,11271.5,549.8,36.0
TEL-SYN-0000997,DEV-SYN-00097,2025-01-19T00:02:00+00:00,0.868312,0.738099,11263.0,549.8,99.1
TEL-SYN-0000998,DEV-SYN-00098,2025-01-19T00:28:00+00:00,0.887921,0.212224,11281.8,549.9,49.6
TEL-SYN-0000999,DEV-SYN-00099,2025-01-19T00:54:00+00:00,0.383006,0.278327,11297.6,550.0,97.5
TEL-SYN-0001000,DEV-SYN-00100,2025-01-19T01:20:00+00:00,0.638844,0.108618,11310.7,550.0,53.6
TEL-SYN-0001001,DEV-SYN-00101,2025-01-19T01:46:00+00:00,0.424838,0.477626,11329.2,550.0,75.4
TEL-SYN-0001002,DEV-SYN-00102,2025-01-19T02:12:00+00:00,0.663581,0.622131,11335.6,550.1,46.1
TEL-SYN-0001003,DEV-SYN-00103,2025-01-19T02:38:00+00:00,0.501893,0.481801,11355.8,550.2,45.4
TEL-SYN-0001004,DEV-SYN-00104,2025-01-19T03:04:00+00:00,0.380482,0.456348,11360.9,550.2,51.1
TEL-SYN-0001005,DEV-SYN-00105,2025-01-19T03:30:00+00:00,0.562988,0.637746,11385.9,550.2,77.0
TEL-SYN-0001006,DEV-SYN-00106,2025-01-19T03:56:00+00:00,0.845997,0.825574,11382.1,550.3,65.4
TEL-SYN-0001007,DEV-SYN-00107,2025-01-19T04:22:00+00:00,0.553924,0.387635,11407.7,550.4,74.6
TEL-SYN-0001008,DEV-SYN-00108,2025-01-19T04:48:00+00:00,0.133727,0.817092,11418.7,550.4,48.5
TEL-SYN-0001009,DEV-SYN-00109,2025-01-19T05:14:00+00:00,0.494496,0.546705,11428.5,550.4,86.9
TEL-SYN-0001010,DEV-SYN-00110,2025-01-19T05:40:00+00:00,0.161399,0.809898,11449.8,550.5,82.5
TEL-SYN-0001011,DEV-SYN-00111,2025-01-19T06:06:00+00:00,0.452437,0.474021,11452.4,550.6,25.2
TEL-SYN-0001012,DEV-SYN-00112,2025-01-19T06:32:00+00:00,0.879177,0.730393,11461.6,550.6,76.9
TEL-SYN-0001013,DEV-SYN-00113,2025-01-19T06:58:00+00:00,0.625337,0.110076,11485.6,550.6,76.2
TEL-SYN-0001014,DEV-SYN-00114,2025-01-19T07:24:00+00:00,0.114208,0.215273,11494.1,550.7,93.2
TEL-SYN-0001015,DEV-SYN-00115,2025-01-19T07:50:00+00:00,0.316759,0.675696,11514.8,550.8,40.3
TEL-SYN-0001016,DEV-SYN-00116,2025-01-19T08:16:00+00:00,0.194417,0.151196,11518.1,550.8,81.4
TEL-SYN-0001017,DEV-SYN-00117,2025-01-19T08:42:00+00:00,0.514598,0.386524,11535.7,550.8,98.1
TEL-SYN-0001018,DEV-SYN-00118,2025-01-19T09:08:00+00:00,0.858477,0.650363,11551.5,550.9,98.4
TEL-SYN-0001019,DEV-SYN-00119,2025-01-19T09:34:00+00:00,0.256119,0.798768,11549.1,551.0,98.2
TEL-SYN-0001020,DEV-SYN-00120,2025-01-19T10:00:00+00:00,0.608990,0.602149,11571.9,551.0,28.5
TEL-SYN-0001021,DEV-SYN-00121,2025-01-19T10:26:00+00:00,0.383006,0.641451,11587.7,551.0,68.4
TEL-SYN-0001022,DEV-SYN-00122,2025-01-19T10:52:00+00:00,0.634021,0.625266,11599.0,551.1,70.5
TEL-SYN-0001023,DEV-SYN-00123,2025-01-19T11:18:00+00:00,0.296009,0.704512,11617.1,551.2,55.6
TEL-SYN-0001024,DEV-SYN-00124,2025-01-19T11:44:00+00:00,0.386574,0.381058,11624.1,551.2,78.1
TEL-SYN-0001025,DEV-SYN-00125,2025-01-19T12:10:00+00:00,0.390666,0.390642,11630.7,551.2,52.6
TEL-SYN-0001026,DEV-SYN-00126,2025-01-19T12:36:00+00:00,0.422353,0.187832,11649.3,551.3,77.4
TEL-SYN-0001027,DEV-SYN-00127,2025-01-19T13:02:00+00:00,0.769866,0.178082,11668.6,551.4,78.2
TEL-SYN-0001028,DEV-SYN-00128,2025-01-19T13:28:00+00:00,0.779325,0.578924,11673.7,551.4,72.8
TEL-SYN-0001029,DEV-SYN-00129,2025-01-19T13:54:00+00:00,0.342045,0.573379,11694.2,551.4,30.7
TEL-SYN-0001030,DEV-SYN-00130,2025-01-19T14:20:00+00:00,0.223215,0.525234,11693.8,551.5,49.7
TEL-SYN-0001031,DEV-SYN-00131,2025-01-19T14:46:00+00:00,0.743916,0.748618,11728.3,551.6,27.4
TEL-SYN-0001032,DEV-SYN-00132,2025-01-19T15:12:00+00:00,0.260751,0.525575,11723.7,551.6,93.5
TEL-SYN-0001033,DEV-SYN-00133,2025-01-19T15:38:00+00:00,0.392310,0.711446,11740.0,551.6,85.6
TEL-SYN-0001034,DEV-SYN-00134,2025-01-19T16:04:00+00:00,0.718453,0.124125,11756.9,551.7,26.2
TEL-SYN-0001035,DEV-SYN-00135,2025-01-19T16:30:00+00:00,0.359963,0.852480,11772.0,551.8,72.4
TEL-SYN-0001036,DEV-SYN-00136,2025-01-19T16:56:00+00:00,0.186392,0.706467,11775.8,551.8,99.0
TEL-SYN-0001037,DEV-SYN-00137,2025-01-19T17:22:00+00:00,0.687690,0.870999,11786.6,551.8,73.3
TEL-SYN-0001038,DEV-SYN-00138,2025-01-19T17:48:00+00:00,0.102685,0.381854,11808.1,551.9,43.6
TEL-SYN-0001039,DEV-SYN-00139,2025-01-19T18:14:00+00:00,0.137828,0.533604,11820.8,552.0,63.2
TEL-SYN-0001040,DEV-SYN-00140,2025-01-19T18:40:00+00:00,0.652773,0.655513,11834.8,552.0,47.6
TEL-SYN-0001041,DEV-SYN-00141,2025-01-19T19:06:00+00:00,0.784426,0.274944,11847.7,552.0,27.8
TEL-SYN-0001042,DEV-SYN-00142,2025-01-19T19:32:00+00:00,0.704555,0.571214,11850.4,552.1,28.3
TEL-SYN-0001043,DEV-SYN-00143,2025-01-19T19:58:00+00:00,0.781657,0.838313,11871.3,552.2,68.8
TEL-SYN-0001044,DEV-SYN-00144,2025-01-19T20:24:00+00:00,0.849495,0.335510,11881.1,552.2,82.9
TEL-SYN-0001045,DEV-SYN-00145,2025-01-19T20:50:00+00:00,0.274791,0.294000,11901.5,552.2,43.8
TEL-SYN-0001046,DEV-SYN-00146,2025-01-19T21:16:00+00:00,0.860965,0.779994,11907.1,552.3,35.0
TEL-SYN-0001047,DEV-SYN-00147,2025-01-19T21:42:00+00:00,0.434418,0.218416,11912.2,552.4,38.0
TEL-SYN-0001048,DEV-SYN-00148,2025-01-19T22:08:00+00:00,0.541689,0.395028,11931.8,552.4,51.7
TEL-SYN-0001049,DEV-SYN-00149,2025-01-19T22:34:00+00:00,0.757760,0.832124,11959.5,552.4,98.3
TEL-SYN-0001050,DEV-SYN-00150,2025-01-19T23:00:00+00:00,0.351972,0.805430,11966.6,552.5,52.3
TEL-SYN-0001051,DEV-SYN-00151,2025-01-19T23:26:00+00:00,0.799507,0.101559,11976.5,552.6,46.4
TEL-SYN-0001052,DEV-SYN-00152,2025-01-19T23:52:00+00:00,0.860363,0.760424,11979.9,552.6,37.1
TEL-SYN-0001053,DEV-SYN-00153,2025-01-20T00:18:00+00:00,0.127568,0.439156,12001.9,552.6,57.5
TEL-SYN-0001054,DEV-SYN-00154,2025-01-20T00:44:00+00:00,0.681072,0.323808,12010.6,552.7,30.0
TEL-SYN-0001055,DEV-SYN-00155,2025-01-20T01:10:00+00:00,0.220981,0.356627,12019.9,552.8,81.4
TEL-SYN-0001056,DEV-SYN-00156,2025-01-20T01:36:00+00:00,0.174750,0.857413,12037.3,552.8,29.8
TEL-SYN-0001057,DEV-SYN-00157,2025-01-20T02:02:00+00:00,0.693241,0.506750,12054.0,552.8,81.8
TEL-SYN-0001058,DEV-SYN-00158,2025-01-20T02:28:00+00:00,0.301496,0.750069,12065.0,552.9,46.7
TEL-SYN-0001059,DEV-SYN-00159,2025-01-20T02:54:00+00:00,0.792979,0.462503,12070.3,553.0,38.5
TEL-SYN-0001060,DEV-SYN-00160,2025-01-20T03:20:00+00:00,0.823493,0.724720,12080.1,553.0,97.7
TEL-SYN-0001061,DEV-SYN-00161,2025-01-20T03:46:00+00:00,0.546381,0.216296,12113.1,553.0,38.3
TEL-SYN-0001062,DEV-SYN-00162,2025-01-20T04:12:00+00:00,0.756936,0.707155,12115.6,553.1,40.1
TEL-SYN-0001063,DEV-SYN-00163,2025-01-20T04:38:00+00:00,0.708579,0.351826,12120.4,553.2,61.6
TEL-SYN-0001064,DEV-SYN-00164,2025-01-20T05:04:00+00:00,0.428534,0.527658,12147.3,553.2,41.1
TEL-SYN-0001065,DEV-SYN-00165,2025-01-20T05:30:00+00:00,0.179326,0.135459,12151.5,553.2,81.8
TEL-SYN-0001066,DEV-SYN-00166,2025-01-20T05:56:00+00:00,0.800543,0.657813,12162.8,553.3,73.6
TEL-SYN-0001067,DEV-SYN-00167,2025-01-20T06:22:00+00:00,0.198548,0.609675,12190.1,553.4,69.0
TEL-SYN-0001068,DEV-SYN-00168,2025-01-20T06:48:00+00:00,0.107511,0.201343,12192.8,553.4,42.6
TEL-SYN-0001069,DEV-SYN-00169,2025-01-20T07:14:00+00:00,0.620694,0.354641,12212.1,553.4,46.1
TEL-SYN-0001070,DEV-SYN-00170,2025-01-20T07:40:00+00:00,0.436983,0.491285,12220.7,553.5,42.2
TEL-SYN-0001071,DEV-SYN-00171,2025-01-20T08:06:00+00:00,0.599023,0.465035,12234.0,553.6,34.1
TEL-SYN-0001072,DEV-SYN-00172,2025-01-20T08:32:00+00:00,0.259264,0.411958,12241.6,553.6,35.0
TEL-SYN-0001073,DEV-SYN-00173,2025-01-20T08:58:00+00:00,0.510909,0.780907,12252.2,553.6,60.6
TEL-SYN-0001074,DEV-SYN-00174,2025-01-20T09:24:00+00:00,0.382361,0.642611,12269.3,553.7,45.7
TEL-SYN-0001075,DEV-SYN-00175,2025-01-20T09:50:00+00:00,0.593154,0.707292,12285.4,553.8,73.3
TEL-SYN-0001076,DEV-SYN-00176,2025-01-20T10:16:00+00:00,0.587649,0.379159,12303.1,553.8,75.1
TEL-SYN-0001077,DEV-SYN-00177,2025-01-20T10:42:00+00:00,0.258568,0.161572,12312.5,553.8,82.2
TEL-SYN-0001078,DEV-SYN-00178,2025-01-20T11:08:00+00:00,0.791852,0.824702,12335.2,553.9,53.7
TEL-SYN-0001079,DEV-SYN-00179,2025-01-20T11:34:00+00:00,0.789252,0.340067,12328.3,554.0,89.2
TEL-SYN-0001080,DEV-SYN-00180,2025-01-20T12:00:00+00:00,0.643019,0.395678,12348.4,554.0,70.7
TEL-SYN-0001081,DEV-SYN-00001,2025-01-20T12:26:00+00:00,0.584545,0.654427,10028.6,554.0,62.6
TEL-SYN-0001082,DEV-SYN-00002,2025-01-20T12:52:00+00:00,0.139393,0.359279,10034.5,554.1,66.6
TEL-SYN-0001083,DEV-SYN-00003,2025-01-20T13:18:00+00:00,0.865649,0.552544,10060.6,554.2,48.8
TEL-SYN-0001084,DEV-SYN-00004,2025-01-20T13:44:00+00:00,0.333820,0.323954,10060.2,554.2,67.7
TEL-SYN-0001085,DEV-SYN-00005,2025-01-20T14:10:00+00:00,0.866483,0.590828,10090.3,554.2,87.5
TEL-SYN-0001086,DEV-SYN-00006,2025-01-20T14:36:00+00:00,0.818795,0.771542,10081.0,554.3,94.8
TEL-SYN-0001087,DEV-SYN-00007,2025-01-20T15:02:00+00:00,0.749426,0.899534,10106.8,554.4,96.4
TEL-SYN-0001088,DEV-SYN-00008,2025-01-20T15:28:00+00:00,0.886839,0.410618,10111.8,554.4,30.7
TEL-SYN-0001089,DEV-SYN-00009,2025-01-20T15:54:00+00:00,0.208526,0.735416,10132.9,554.4,31.2
TEL-SYN-0001090,DEV-SYN-00010,2025-01-20T16:20:00+00:00,0.778032,0.276783,10142.8,554.5,68.6
TEL-SYN-0001091,DEV-SYN-00011,2025-01-20T16:46:00+00:00,0.848713,0.628227,10169.0,554.6,34.4
TEL-SYN-0001092,DEV-SYN-00012,2025-01-20T17:12:00+00:00,0.407269,0.738653,10172.9,554.6,74.7
TEL-SYN-0001093,DEV-SYN-00013,2025-01-20T17:38:00+00:00,0.491262,0.245597,10182.5,554.6,94.1
TEL-SYN-0001094,DEV-SYN-00014,2025-01-20T18:04:00+00:00,0.457931,0.207186,10182.6,554.7,40.7
TEL-SYN-0001095,DEV-SYN-00015,2025-01-20T18:30:00+00:00,0.712403,0.584438,10213.4,554.8,29.7
TEL-SYN-0001096,DEV-SYN-00016,2025-01-20T18:56:00+00:00,0.233607,0.353646,10217.4,554.8,52.7
TEL-SYN-0001097,DEV-SYN-00017,2025-01-20T19:22:00+00:00,0.667920,0.152126,10243.1,554.8,83.6
TEL-SYN-0001098,DEV-SYN-00018,2025-01-20T19:48:00+00:00,0.503259,0.378490,10248.6,554.9,39.3
TEL-SYN-0001099,DEV-SYN-00019,2025-01-20T20:14:00+00:00,0.777138,0.321560,10265.2,555.0,87.5
TEL-SYN-0001100,DEV-SYN-00020,2025-01-20T20:40:00+00:00,0.341824,0.235591,10274.0,555.0,41.9
TEL-SYN-0001101,DEV-SYN-00021,2025-01-20T21:06:00+00:00,0.525997,0.386171,10281.2,555.0,39.6
TEL-SYN-0001102,DEV-SYN-00022,2025-01-20T21:32:00+00:00,0.849759,0.592231,10304.7,555.1,87.3
TEL-SYN-0001103,DEV-SYN-00023,2025-01-20T21:58:00+00:00,0.574605,0.539315,10313.8,555.2,26.5
TEL-SYN-0001104,DEV-SYN-00024,2025-01-20T22:24:00+00:00,0.423313,0.618881,10329.3,555.2,79.9
TEL-SYN-0001105,DEV-SYN-00025,2025-01-20T22:50:00+00:00,0.575724,0.744004,10332.3,555.2,36.8
TEL-SYN-0001106,DEV-SYN-00026,2025-01-20T23:16:00+00:00,0.322523,0.635165,10353.7,555.3,62.2
TEL-SYN-0001107,DEV-SYN-00027,2025-01-20T23:42:00+00:00,0.588383,0.278354,10352.4,555.4,92.3
TEL-SYN-0001108,DEV-SYN-00028,2025-01-21T00:08:00+00:00,0.859237,0.509240,10393.4,555.4,55.9
TEL-SYN-0001109,DEV-SYN-00029,2025-01-21T00:34:00+00:00,0.647603,0.611776,10379.6,555.4,96.6
TEL-SYN-0001110,DEV-SYN-00030,2025-01-21T01:00:00+00:00,0.712161,0.273623,10401.5,555.5,42.5
TEL-SYN-0001111,DEV-SYN-00031,2025-01-21T01:26:00+00:00,0.772142,0.592686,10420.2,555.6,60.4
TEL-SYN-0001112,DEV-SYN-00032,2025-01-21T01:52:00+00:00,0.172847,0.248303,10434.4,555.6,82.0
TEL-SYN-0001113,DEV-SYN-00033,2025-01-21T02:18:00+00:00,0.111150,0.581917,10450.2,555.6,33.5
TEL-SYN-0001114,DEV-SYN-00034,2025-01-21T02:44:00+00:00,0.623754,0.164319,10453.4,555.7,29.0
TEL-SYN-0001115,DEV-SYN-00035,2025-01-21T03:10:00+00:00,0.254105,0.518152,10472.0,555.8,35.9
TEL-SYN-0001116,DEV-SYN-00036,2025-01-21T03:36:00+00:00,0.836528,0.127609,10480.8,555.8,55.8
TEL-SYN-0001117,DEV-SYN-00037,2025-01-21T04:02:00+00:00,0.400121,0.816909,10499.9,555.8,76.5
TEL-SYN-0001118,DEV-SYN-00038,2025-01-21T04:28:00+00:00,0.878088,0.424821,10508.1,555.9,41.2
TEL-SYN-0001119,DEV-SYN-00039,2025-01-21T04:54:00+00:00,0.788798,0.524109,10521.7,556.0,66.2
TEL-SYN-0001120,DEV-SYN-00040,2025-01-21T05:20:00+00:00,0.735887,0.707196,10541.1,556.0,67.4
TEL-SYN-0001121,DEV-SYN-00041,2025-01-21T05:46:00+00:00,0.887787,0.732678,10541.4,556.0,63.6
TEL-SYN-0001122,DEV-SYN-00042,2025-01-21T06:12:00+00:00,0.150179,0.108967,10551.8,556.1,93.5
TEL-SYN-0001123,DEV-SYN-00043,2025-01-21T06:38:00+00:00,0.617407,0.356513,10573.0,556.2,51.5
TEL-SYN-0001124,DEV-SYN-00044,2025-01-21T07:04:00+00:00,0.238987,0.286422,10592.5,556.2,52.6
TEL-SYN-0001125,DEV-SYN-00045,2025-01-21T07:30:00+00:00,0.707910,0.190533,10601.3,556.2,38.7
TEL-SYN-0001126,DEV-SYN-00046,2025-01-21T07:56:00+00:00,0.738416,0.697918,10618.9,556.3,25.3
TEL-SYN-0001127,DEV-SYN-00047,2025-01-21T08:22:00+00:00,0.436111,0.281733,10618.5,556.4,89.0
TEL-SYN-0001128,DEV-SYN-00048,2025-01-21T08:48:00+00:00,0.556755,0.517436,10647.9,556.4,55.5
TEL-SYN-0001129,DEV-SYN-00049,2025-01-21T09:14:00+00:00,0.889483,0.371215,10665.5,556.4,80.6
TEL-SYN-0001130,DEV-SYN-00050,2025-01-21T09:40:00+00:00,0.481281,0.426922,10658.6,556.5,37.9
TEL-SYN-0001131,DEV-SYN-00051,2025-01-21T10:06:00+00:00,0.725824,0.720706,10673.2,556.6,48.8
TEL-SYN-0001132,DEV-SYN-00052,2025-01-21T10:32:00+00:00,0.729619,0.432101,10690.2,556.6,68.4
TEL-SYN-0001133,DEV-SYN-00053,2025-01-21T10:58:00+00:00,0.847447,0.220882,10706.4,556.6,64.2
TEL-SYN-0001134,DEV-SYN-00054,2025-01-21T11:24:00+00:00,0.384268,0.514042,10717.2,556.7,98.3
TEL-SYN-0001135,DEV-SYN-00055,2025-01-21T11:50:00+00:00,0.611597,0.136497,10727.1,556.8,64.4
TEL-SYN-0001136,DEV-SYN-00056,2025-01-21T12:16:00+00:00,0.154393,0.717624,10733.0,556.8,92.8
TEL-SYN-0001137,DEV-SYN-00057,2025-01-21T12:42:00+00:00,0.891356,0.327142,10764.1,556.8,55.0
TEL-SYN-0001138,DEV-SYN-00058,2025-01-21T13:08:00+00:00,0.303957,0.179455,10766.2,556.9,81.2
TEL-SYN-0001139,DEV-SYN-00059,2025-01-21T13:34:00+00:00,0.590809,0.374840,10788.8,557.0,39.4
TEL-SYN-0001140,DEV-SYN-00060,2025-01-21T14:00:00+00:00,0.348995,0.448425,10792.6,557.0,28.7
TEL-SYN-0001141,DEV-SYN-00061,2025-01-21T14:26:00+00:00,0.507487,0.480884,10800.1,557.0,95.9
TEL-SYN-0001142,DEV-SYN-00062,2025-01-21T14:52:00+00:00,0.755398,0.895549,10819.3,557.1,81.7
TEL-SYN-0001143,DEV-SYN-00063,2025-01-21T15:18:00+00:00,0.280623,0.478222,10827.2,557.2,87.5
TEL-SYN-0001144,DEV-SYN-00064,2025-01-21T15:44:00+00:00,0.727873,0.579496,10851.8,557.2,57.7
TEL-SYN-0001145,DEV-SYN-00065,2025-01-21T16:10:00+00:00,0.568070,0.803977,10853.9,557.2,48.3
TEL-SYN-0001146,DEV-SYN-00066,2025-01-21T16:36:00+00:00,0.760782,0.329260,10862.5,557.3,99.9
TEL-SYN-0001147,DEV-SYN-00067,2025-01-21T17:02:00+00:00,0.331228,0.149888,10883.9,557.4,36.5
TEL-SYN-0001148,DEV-SYN-00068,2025-01-21T17:28:00+00:00,0.242232,0.535114,10906.8,557.4,72.8
TEL-SYN-0001149,DEV-SYN-00069,2025-01-21T17:54:00+00:00,0.671066,0.148755,10912.7,557.4,92.1
TEL-SYN-0001150,DEV-SYN-00070,2025-01-21T18:20:00+00:00,0.372912,0.710656,10930.1,557.5,57.5
TEL-SYN-0001151,DEV-SYN-00071,2025-01-21T18:46:00+00:00,0.579734,0.223496,10941.0,557.6,85.2
TEL-SYN-0001152,DEV-SYN-00072,2025-01-21T19:12:00+00:00,0.850242,0.663243,10950.9,557.6,68.0
TEL-SYN-0001153,DEV-SYN-00073,2025-01-21T19:38:00+00:00,0.801298,0.387718,10966.5,557.6,36.0
TEL-SYN-0001154,DEV-SYN-00074,2025-01-21T20:04:00+00:00,0.559620,0.775005,10982.1,557.7,52.6
TEL-SYN-0001155,DEV-SYN-00075,2025-01-21T20:30:00+00:00,0.295796,0.426481,10989.8,557.8,33.8
TEL-SYN-0001156,DEV-SYN-00076,2025-01-21T20:56:00+00:00,0.239789,0.610841,11007.6,557.8,32.6
TEL-SYN-0001157,DEV-SYN-00077,2025-01-21T21:22:00+00:00,0.283509,0.139975,11026.6,557.8,47.0
TEL-SYN-0001158,DEV-SYN-00078,2025-01-21T21:48:00+00:00,0.363216,0.810427,11034.6,557.9,40.1
TEL-SYN-0001159,DEV-SYN-00079,2025-01-21T22:14:00+00:00,0.139276,0.291386,11047.3,558.0,92.1
TEL-SYN-0001160,DEV-SYN-00080,2025-01-21T22:40:00+00:00,0.720513,0.334258,11053.0,558.0,32.1
TEL-SYN-0001161,DEV-SYN-00081,2025-01-21T23:06:00+00:00,0.371440,0.695617,11074.0,558.0,26.3
TEL-SYN-0001162,DEV-SYN-00082,2025-01-21T23:32:00+00:00,0.521325,0.471283,11081.8,558.1,90.0
TEL-SYN-0001163,DEV-SYN-00083,2025-01-21T23:58:00+00:00,0.234431,0.871840,11108.1,558.2,25.5
TEL-SYN-0001164,DEV-SYN-00084,2025-01-22T00:24:00+00:00,0.778561,0.819604,11106.8,558.2,49.7
TEL-SYN-0001165,DEV-SYN-00085,2025-01-22T00:50:00+00:00,0.256485,0.686370,11123.5,558.2,87.8
TEL-SYN-0001166,DEV-SYN-00086,2025-01-22T01:16:00+00:00,0.241082,0.115798,11127.0,558.3,96.2
TEL-SYN-0001167,DEV-SYN-00087,2025-01-22T01:42:00+00:00,0.443419,0.424895,11152.1,558.4,41.9
TEL-SYN-0001168,DEV-SYN-00088,2025-01-22T02:08:00+00:00,0.266358,0.835683,11160.3,558.4,80.6
TEL-SYN-0001169,DEV-SYN-00089,2025-01-22T02:34:00+00:00,0.227286,0.865191,11167.6,558.4,32.3
TEL-SYN-0001170,DEV-SYN-00090,2025-01-22T03:00:00+00:00,0.728654,0.267589,11190.3,558.5,65.9
TEL-SYN-0001171,DEV-SYN-00091,2025-01-22T03:26:00+00:00,0.423129,0.320151,11197.3,558.6,55.3
TEL-SYN-0001172,DEV-SYN-00092,2025-01-22T03:52:00+00:00,0.167969,0.844630,11204.1,558.6,66.8
TEL-SYN-0001173,DEV-SYN-00093,2025-01-22T04:18:00+00:00,0.148708,0.667025,11218.1,558.6,43.0
TEL-SYN-0001174,DEV-SYN-00094,2025-01-22T04:44:00+00:00,0.470967,0.650862,11241.3,558.7,78.9
TEL-SYN-0001175,DEV-SYN-00095,2025-01-22T05:10:00+00:00,0.550680,0.286883,11264.0,558.8,55.5
TEL-SYN-0001176,DEV-SYN-00096,2025-01-22T05:36:00+00:00,0.762122,0.877750,11277.0,558.8,27.7
TEL-SYN-0001177,DEV-SYN-00097,2025-01-22T06:02:00+00:00,0.406497,0.596874,11269.0,558.8,67.5
TEL-SYN-0001178,DEV-SYN-00098,2025-01-22T06:28:00+00:00,0.479729,0.503939,11284.4,558.9,60.5
TEL-SYN-0001179,DEV-SYN-00099,2025-01-22T06:54:00+00:00,0.447333,0.503723,11300.7,559.0,55.0
TEL-SYN-0001180,DEV-SYN-00100,2025-01-22T07:20:00+00:00,0.424912,0.349261,11315.8,559.0,39.0
TEL-SYN-0001181,DEV-SYN-00101,2025-01-22T07:46:00+00:00,0.191164,0.870274,11333.8,559.0,43.0
TEL-SYN-0001182,DEV-SYN-00102,2025-01-22T08:12:00+00:00,0.342517,0.346547,11339.0,559.1,79.8
TEL-SYN-0001183,DEV-SYN-00103,2025-01-22T08:38:00+00:00,0.312894,0.614709,11359.5,559.2,84.4
TEL-SYN-0001184,DEV-SYN-00104,2025-01-22T09:04:00+00:00,0.119874,0.776455,11361.3,559.2,76.2
TEL-SYN-0001185,DEV-SYN-00105,2025-01-22T09:30:00+00:00,0.321319,0.122456,11387.8,559.2,85.7
TEL-SYN-0001186,DEV-SYN-00106,2025-01-22T09:56:00+00:00,0.668860,0.291761,11385.3,559.3,76.9
TEL-SYN-0001187,DEV-SYN-00107,2025-01-22T10:22:00+00:00,0.601351,0.380247,11410.0,559.4,73.7
TEL-SYN-0001188,DEV-SYN-00108,2025-01-22T10:48:00+00:00,0.330056,0.485490,11426.2,559.4,39.5
TEL-SYN-0001189,DEV-SYN-00109,2025-01-22T11:14:00+00:00,0.635333,0.535522,11432.0,559.4,70.8
TEL-SYN-0001190,DEV-SYN-00110,2025-01-22T11:40:00+00:00,0.785416,0.306743,11453.4,559.5,62.4
TEL-SYN-0001191,DEV-SYN-00111,2025-01-22T12:06:00+00:00,0.555997,0.376277,11459.3,559.6,42.0
TEL-SYN-0001192,DEV-SYN-00112,2025-01-22T12:32:00+00:00,0.245391,0.262034,11465.2,559.6,25.0
TEL-SYN-0001193,DEV-SYN-00113,2025-01-22T12:58:00+00:00,0.444274,0.883909,11490.7,559.6,60.6
TEL-SYN-0001194,DEV-SYN-00114,2025-01-22T13:24:00+00:00,0.612048,0.477479,11495.7,559.7,100.0
TEL-SYN-0001195,DEV-SYN-00115,2025-01-22T13:50:00+00:00,0.553893,0.448510,11522.5,559.8,73.6
TEL-SYN-0001196,DEV-SYN-00116,2025-01-22T14:16:00+00:00,0.112501,0.753054,11525.2,559.8,32.7
TEL-SYN-0001197,DEV-SYN-00117,2025-01-22T14:42:00+00:00,0.783665,0.464868,11543.3,559.8,36.7
TEL-SYN-0001198,DEV-SYN-00118,2025-01-22T15:08:00+00:00,0.276595,0.296838,11552.5,559.9,56.7
TEL-SYN-0001199,DEV-SYN-00119,2025-01-22T15:34:00+00:00,0.303384,0.105771,11553.7,560.0,91.4
TEL-SYN-0001200,DEV-SYN-00120,2025-01-22T16:00:00+00:00,0.481724,0.768208,11574.6,560.0,87.8
TEL-SYN-0001201,DEV-SYN-00121,2025-01-22T16:26:00+00:00,0.266638,0.113216,11589.1,560.0,90.8
TEL-SYN-0001202,DEV-SYN-00122,2025-01-22T16:52:00+00:00,0.660297,0.359636,11599.3,560.1,68.8
TEL-SYN-0001203,DEV-SYN-00123,2025-01-22T17:18:00+00:00,0.522997,0.812109,11620.4,560.2,75.1
TEL-SYN-0001204,DEV-SYN-00124,2025-01-22T17:44:00+00:00,0.154693,0.210428,11625.5,560.2,45.5
TEL-SYN-0001205,DEV-SYN-00125,2025-01-22T18:10:00+00:00,0.474898,0.596228,11636.2,560.2,95.5
TEL-SYN-0001206,DEV-SYN-00126,2025-01-22T18:36:00+00:00,0.651454,0.451068,11657.1,560.3,30.2
